scenario,lens_angle_deg,horizontal_angle_deg,theta_deg,phi_deg,gain_db
Simul_+0deg,0,-48.59999847,90.00000000,-48.59999847,2.85419178
Simul_+0deg,0,-48.23999786,90.00000000,-48.23999786,2.98958993
Simul_+0deg,0,-47.87999725,90.00000000,-47.87999725,3.09584022
Simul_+0deg,0,-47.51999664,90.00000000,-47.51999664,3.14698577
Simul_+0deg,0,-47.15999985,90.00000000,-47.15999985,3.19800091
Simul_+0deg,0,-46.79999542,90.00000000,-46.79999542,3.24887967
Simul_+0deg,0,-46.43999863,90.00000000,-46.43999863,3.29962134
Simul_+0deg,0,-46.07999802,90.00000000,-46.07999802,3.35022306
Simul_+0deg,0,-45.71999741,90.00000000,-45.71999741,3.35275674
Simul_+0deg,0,-45.35999680,90.00000000,-45.35999680,3.34174681
Simul_+0deg,0,-45.00000000,90.00000000,-45.00000000,3.33092237
Simul_+0deg,0,-44.63999557,90.00000000,-44.63999557,3.32028532
Simul_+0deg,0,-44.27999878,90.00000000,-44.27999878,3.30983829
Simul_+0deg,0,-43.91999817,90.00000000,-43.91999817,3.27039981
Simul_+0deg,0,-43.55999756,90.00000000,-43.55999756,3.12802315
Simul_+0deg,0,-43.19999695,90.00000000,-43.19999695,2.98423004
Simul_+0deg,0,-42.83999634,90.00000000,-42.83999634,2.83903837
Simul_+0deg,0,-42.47999573,90.00000000,-42.47999573,2.69247055
Simul_+0deg,0,-42.11999893,90.00000000,-42.11999893,2.54455566
Simul_+0deg,0,-41.75999451,90.00000000,-41.75999451,2.35712481
Simul_+0deg,0,-41.39999771,90.00000000,-41.39999771,2.15660715
Simul_+0deg,0,-41.03999710,90.00000000,-41.03999710,1.96494806
Simul_+0deg,0,-40.67999649,90.00000000,-40.67999649,1.78379583
Simul_+0deg,0,-40.31999969,90.00000000,-40.31999969,1.61488676
Simul_+0deg,0,-39.95999908,90.00000000,-39.95999908,1.48446798
Simul_+0deg,0,-39.59999847,90.00000000,-39.59999847,1.57396102
Simul_+0deg,0,-39.23999786,90.00000000,-39.23999786,1.69341445
Simul_+0deg,0,-38.88000107,90.00000000,-38.88000107,1.84038877
Simul_+0deg,0,-38.51999664,90.00000000,-38.51999664,2.01207161
Simul_+0deg,0,-38.15999985,90.00000000,-38.15999985,2.20545578
Simul_+0deg,0,-37.79999542,90.00000000,-37.79999542,2.48709178
Simul_+0deg,0,-37.43999863,90.00000000,-37.43999863,2.82333136
Simul_+0deg,0,-37.07999802,90.00000000,-37.07999802,3.15284753
Simul_+0deg,0,-36.71999741,90.00000000,-36.71999741,3.47531414
Simul_+0deg,0,-36.35999680,90.00000000,-36.35999680,3.79054594
Simul_+0deg,0,-36.00000000,90.00000000,-36.00000000,4.09846592
Simul_+0deg,0,-35.63999557,90.00000000,-35.63999557,4.29105949
Simul_+0deg,0,-35.27999878,90.00000000,-35.27999878,4.47950840
Simul_+0deg,0,-34.91999817,90.00000000,-34.91999817,4.66398430
Simul_+0deg,0,-34.55999756,90.00000000,-34.55999756,4.84465170
Simul_+0deg,0,-34.19999695,90.00000000,-34.19999695,5.02166319
Simul_+0deg,0,-33.84000015,90.00000000,-33.84000015,5.10604572
Simul_+0deg,0,-33.47999573,90.00000000,-33.47999573,5.07854843
Simul_+0deg,0,-33.11999893,90.00000000,-33.11999893,5.05170536
Simul_+0deg,0,-32.75999832,90.00000000,-32.75999832,5.02553225
Simul_+0deg,0,-32.39999771,90.00000000,-32.39999771,5.00004101
Simul_+0deg,0,-32.03999710,90.00000000,-32.03999710,4.97524405
Simul_+0deg,0,-31.67999649,90.00000000,-31.67999649,4.72578621
Simul_+0deg,0,-31.31999779,90.00000000,-31.31999779,4.44041300
Simul_+0deg,0,-30.95999908,90.00000000,-30.95999908,4.14638424
Simul_+0deg,0,-30.59999657,90.00000000,-30.59999657,3.84320855
Simul_+0deg,0,-30.23999786,90.00000000,-30.23999786,3.53044891
Simul_+0deg,0,-29.87999916,90.00000000,-29.87999916,3.10910439
Simul_+0deg,0,-29.51999664,90.00000000,-29.51999664,2.45595121
Simul_+0deg,0,-29.15999794,90.00000000,-29.15999794,1.74970436
Simul_+0deg,0,-28.79999924,90.00000000,-28.79999924,0.98097569
Simul_+0deg,0,-28.43999863,90.00000000,-28.43999863,0.13764097
Simul_+0deg,0,-28.07999802,90.00000000,-28.07999802,-0.79632932
Simul_+0deg,0,-27.71999931,90.00000000,-27.71999931,-2.00196218
Simul_+0deg,0,-27.35999870,90.00000000,-27.35999870,-3.42952394
Simul_+0deg,0,-27.00000000,90.00000000,-27.00000000,-5.08011913
Simul_+0deg,0,-26.63999939,90.00000000,-26.63999939,-6.98882341
Simul_+0deg,0,-26.27999878,90.00000000,-26.27999878,-9.10906887
Simul_+0deg,0,-25.91999817,90.00000000,-25.91999817,-10.74975872
Simul_+0deg,0,-25.55999947,90.00000000,-25.55999947,-10.29159451
Simul_+0deg,0,-25.19999886,90.00000000,-25.19999886,-8.90195847
Simul_+0deg,0,-24.83999825,90.00000000,-24.83999825,-7.21415281
Simul_+0deg,0,-24.47999954,90.00000000,-24.47999954,-5.57545185
Simul_+0deg,0,-24.11999893,90.00000000,-24.11999893,-4.09001684
Simul_+0deg,0,-23.75999832,90.00000000,-23.75999832,-3.13170481
Simul_+0deg,0,-23.39999771,90.00000000,-23.39999771,-2.43084335
Simul_+0deg,0,-23.03999901,90.00000000,-23.03999901,-1.78135467
Simul_+0deg,0,-22.67999840,90.00000000,-22.67999840,-1.17633951
Simul_+0deg,0,-22.31999779,90.00000000,-22.31999779,-0.61018103
Simul_+0deg,0,-21.95999908,90.00000000,-21.95999908,-0.16267575
Simul_+0deg,0,-21.59999847,90.00000000,-21.59999847,-0.39515281
Simul_+0deg,0,-21.23999786,90.00000000,-21.23999786,-0.60812122
Simul_+0deg,0,-20.87999725,90.00000000,-20.87999725,-0.79797953
Simul_+0deg,0,-20.51999855,90.00000000,-20.51999855,-0.96110255
Simul_+0deg,0,-20.15999985,90.00000000,-20.15999985,-1.09407198
Simul_+0deg,0,-19.79999924,90.00000000,-19.79999924,-1.66350484
Simul_+0deg,0,-19.44000053,90.00000000,-19.44000053,-2.56239748
Simul_+0deg,0,-19.07999992,90.00000000,-19.07999992,-3.33479834
Simul_+0deg,0,-18.71999931,90.00000000,-18.71999931,-3.86330819
Simul_+0deg,0,-18.35999870,90.00000000,-18.35999870,-4.03598261
Simul_+0deg,0,-18.00000000,90.00000000,-18.00000000,-3.80948806
Simul_+0deg,0,-17.63999939,90.00000000,-17.63999939,-3.32488537
Simul_+0deg,0,-17.27999878,90.00000000,-17.27999878,-2.31059837
Simul_+0deg,0,-16.92000008,90.00000000,-16.92000008,-1.06239867
Simul_+0deg,0,-16.55999947,90.00000000,-16.55999947,0.21945083
Simul_+0deg,0,-16.19999886,90.00000000,-16.19999886,1.44232631
Simul_+0deg,0,-15.83999825,90.00000000,-15.83999825,2.59629345
Simul_+0deg,0,-15.47999954,90.00000000,-15.47999954,3.67826605
Simul_+0deg,0,-15.11999893,90.00000000,-15.11999893,4.66583157
Simul_+0deg,0,-14.75999832,90.00000000,-14.75999832,5.56882954
Simul_+0deg,0,-14.39999962,90.00000000,-14.39999962,6.39757919
Simul_+0deg,0,-14.03999901,90.00000000,-14.03999901,7.16154861
Simul_+0deg,0,-13.67999935,90.00000000,-13.67999935,7.80802250
Simul_+0deg,0,-13.31999969,90.00000000,-13.31999969,8.40311146
Simul_+0deg,0,-12.95999908,90.00000000,-12.95999908,8.96034431
Simul_+0deg,0,-12.59999943,90.00000000,-12.59999943,9.48413754
Simul_+0deg,0,-12.23999977,90.00000000,-12.23999977,9.97831535
Simul_+0deg,0,-11.87999916,90.00000000,-11.87999916,10.41619396
Simul_+0deg,0,-11.51999950,90.00000000,-11.51999950,10.77790737
Simul_+0deg,0,-11.15999889,90.00000000,-11.15999889,11.12771893
Simul_+0deg,0,-10.79999924,90.00000000,-10.79999924,11.46616745
Simul_+0deg,0,-10.43999863,90.00000000,-10.43999863,11.79379368
Simul_+0deg,0,-10.07999992,90.00000000,-10.07999992,12.11111641
Simul_+0deg,0,-9.72000027,90.00000000,-9.72000027,12.37191010
Simul_+0deg,0,-9.35999966,90.00000000,-9.35999966,12.62016869
Simul_+0deg,0,-9.00000000,90.00000000,-9.00000000,12.86954880
Simul_+0deg,0,-8.63999939,90.00000000,-8.63999939,13.11911488
Simul_+0deg,0,-8.27999973,90.00000000,-8.27999973,13.36808205
Simul_+0deg,0,-7.91999912,90.00000000,-7.91999912,13.60744095
Simul_+0deg,0,-7.55999947,90.00000000,-7.55999947,13.82123566
Simul_+0deg,0,-7.19999981,90.00000000,-7.19999981,14.04096127
Simul_+0deg,0,-6.83999968,90.00000000,-6.83999968,14.26526451
Simul_+0deg,0,-6.47999954,90.00000000,-6.47999954,14.49293518
Simul_+0deg,0,-6.11999989,90.00000000,-6.11999989,14.72290421
Simul_+0deg,0,-5.75999975,90.00000000,-5.75999975,14.92292881
Simul_+0deg,0,-5.39999962,90.00000000,-5.39999962,15.11103153
Simul_+0deg,0,-5.03999996,90.00000000,-5.03999996,15.30265236
Simul_+0deg,0,-4.67999983,90.00000000,-4.67999983,15.49700642
Simul_+0deg,0,-4.31999969,90.00000000,-4.31999969,15.69337749
Simul_+0deg,0,-3.95999956,90.00000000,-3.95999956,15.88145161
Simul_+0deg,0,-3.59999990,90.00000000,-3.59999990,15.99342155
Simul_+0deg,0,-3.23999977,90.00000000,-3.23999977,16.10710335
Simul_+0deg,0,-2.87999988,90.00000000,-2.87999988,16.22229385
Simul_+0deg,0,-2.51999998,90.00000000,-2.51999998,16.33879662
Simul_+0deg,0,-2.15999985,90.00000000,-2.15999985,16.45643425
Simul_+0deg,0,-1.79999995,90.00000000,-1.79999995,16.50648499
Simul_+0deg,0,-1.43999994,90.00000000,-1.43999994,16.50223160
Simul_+0deg,0,-1.07999992,90.00000000,-1.07999992,16.49840164
Simul_+0deg,0,-0.71999997,90.00000000,-0.71999997,16.49500084
Simul_+0deg,0,-0.35999998,90.00000000,-0.35999998,16.49203110
Simul_+0deg,0,0.00000000,90.00000000,0.00000000,16.48949242
Simul_+0deg,0,0.35999998,90.00000000,0.35999998,16.35356331
Simul_+0deg,0,0.71999997,90.00000000,0.71999997,16.21569443
Simul_+0deg,0,1.07999992,90.00000000,1.07999992,16.07583618
Simul_+0deg,0,1.43999994,90.00000000,1.43999994,15.93394279
Simul_+0deg,0,1.79999995,90.00000000,1.79999995,15.78996086
Simul_+0deg,0,2.15999985,90.00000000,2.15999985,15.59698868
Simul_+0deg,0,2.51999998,90.00000000,2.51999998,15.34148407
Simul_+0deg,0,2.87999988,90.00000000,2.87999988,15.08137321
Simul_+0deg,0,3.23999977,90.00000000,3.23999977,14.81677437
Simul_+0deg,0,3.59999990,90.00000000,3.59999990,14.54786205
Simul_+0deg,0,3.95999956,90.00000000,3.95999956,14.27488708
Simul_+0deg,0,4.31999969,90.00000000,4.31999969,13.96254063
Simul_+0deg,0,4.67999983,90.00000000,4.67999983,13.64333630
Simul_+0deg,0,5.03999996,90.00000000,5.03999996,13.32306862
Simul_+0deg,0,5.39999962,90.00000000,5.39999962,13.00343704
Simul_+0deg,0,5.75999975,90.00000000,5.75999975,12.68653393
Simul_+0deg,0,6.11999989,90.00000000,6.11999989,12.38262177
Simul_+0deg,0,6.47999954,90.00000000,6.47999954,12.09989738
Simul_+0deg,0,6.83999968,90.00000000,6.83999968,11.82424068
Simul_+0deg,0,7.19999981,90.00000000,7.19999981,11.55834961
Simul_+0deg,0,7.55999947,90.00000000,7.55999947,11.30528355
Simul_+0deg,0,7.91999912,90.00000000,7.91999912,11.06841946
Simul_+0deg,0,8.27999973,90.00000000,8.27999973,10.84757614
Simul_+0deg,0,8.63999939,90.00000000,8.63999939,10.63116455
Simul_+0deg,0,9.00000000,90.00000000,9.00000000,10.41935825
Simul_+0deg,0,9.35999966,90.00000000,9.35999966,10.21342087
Simul_+0deg,0,9.72000027,90.00000000,9.72000027,10.01474857
Simul_+0deg,0,10.07999992,90.00000000,10.07999992,9.80266190
Simul_+0deg,0,10.43999863,90.00000000,10.43999863,9.51105595
Simul_+0deg,0,10.79999924,90.00000000,10.79999924,9.20980263
Simul_+0deg,0,11.15999889,90.00000000,11.15999889,8.89827919
Simul_+0deg,0,11.51999950,90.00000000,11.51999950,8.57581139
Simul_+0deg,0,11.87999916,90.00000000,11.87999916,8.24165535
Simul_+0deg,0,12.23999977,90.00000000,12.23999977,7.77424812
Simul_+0deg,0,12.59999943,90.00000000,12.59999943,7.21998215
Simul_+0deg,0,12.95999908,90.00000000,12.95999908,6.63428402
Simul_+0deg,0,13.31999969,90.00000000,13.31999969,6.01449585
Simul_+0deg,0,13.67999935,90.00000000,13.67999935,5.35826206
Simul_+0deg,0,14.03999901,90.00000000,14.03999901,4.64228964
Simul_+0deg,0,14.39999962,90.00000000,14.39999962,3.70944977
Simul_+0deg,0,14.75999832,90.00000000,14.75999832,2.73215055
Simul_+0deg,0,15.11999893,90.00000000,15.11999893,1.73773646
Simul_+0deg,0,15.47999954,90.00000000,15.47999954,0.78316891
Simul_+0deg,0,15.83999825,90.00000000,15.83999825,-0.03174529
Simul_+0deg,0,16.19999886,90.00000000,16.19999886,-0.72738659
Simul_+0deg,0,16.55999947,90.00000000,16.55999947,-1.18646550
Simul_+0deg,0,16.92000008,90.00000000,16.92000008,-1.17591739
Simul_+0deg,0,17.27999878,90.00000000,17.27999878,-0.69897419
Simul_+0deg,0,17.63999939,90.00000000,17.63999939,0.11390722
Simul_+0deg,0,18.00000000,90.00000000,18.00000000,1.10085857
Simul_+0deg,0,18.35999870,90.00000000,18.35999870,1.57013190
Simul_+0deg,0,18.71999931,90.00000000,18.71999931,2.12180352
Simul_+0deg,0,19.07999992,90.00000000,19.07999992,2.72264838
Simul_+0deg,0,19.44000053,90.00000000,19.44000053,3.34671593
Simul_+0deg,0,19.79999924,90.00000000,19.79999924,3.97549844
Simul_+0deg,0,20.15999985,90.00000000,20.15999985,4.33675241
Simul_+0deg,0,20.51999855,90.00000000,20.51999855,4.38661146
Simul_+0deg,0,20.87999725,90.00000000,20.87999725,4.45921707
Simul_+0deg,0,21.23999786,90.00000000,21.23999786,4.55344152
Simul_+0deg,0,21.59999847,90.00000000,21.59999847,4.66787624
Simul_+0deg,0,21.95999908,90.00000000,21.95999908,4.80092907
Simul_+0deg,0,22.31999779,90.00000000,22.31999779,4.46177387
Simul_+0deg,0,22.67999840,90.00000000,22.67999840,4.05196095
Simul_+0deg,0,23.03999901,90.00000000,23.03999901,3.63170862
Simul_+0deg,0,23.39999771,90.00000000,23.39999771,3.20205879
Simul_+0deg,0,23.75999832,90.00000000,23.75999832,2.76465917
Simul_+0deg,0,24.11999893,90.00000000,24.11999893,2.17257810
Simul_+0deg,0,24.47999954,90.00000000,24.47999954,1.21429539
Simul_+0deg,0,24.83999825,90.00000000,24.83999825,0.13744335
Simul_+0deg,0,25.19999886,90.00000000,25.19999886,-1.09136415
Simul_+0deg,0,25.55999947,90.00000000,25.55999947,-2.52184749
Simul_+0deg,0,25.91999817,90.00000000,25.91999817,-4.23272705
Simul_+0deg,0,26.27999878,90.00000000,26.27999878,-6.33379269
Simul_+0deg,0,26.63999939,90.00000000,26.63999939,-8.94391251
Simul_+0deg,0,27.00000000,90.00000000,27.00000000,-12.06835270
Simul_+0deg,0,27.35999870,90.00000000,27.35999870,-14.39489460
Simul_+0deg,0,27.71999931,90.00000000,27.71999931,-12.98871994
Simul_+0deg,0,28.07999802,90.00000000,28.07999802,-9.89006042
Simul_+0deg,0,28.43999863,90.00000000,28.43999863,-7.43916464
Simul_+0deg,0,28.79999924,90.00000000,28.79999924,-5.50296831
Simul_+0deg,0,29.15999794,90.00000000,29.15999794,-3.90948439
Simul_+0deg,0,29.51999664,90.00000000,29.51999664,-2.55805445
Simul_+0deg,0,29.87999916,90.00000000,29.87999916,-1.38589132
Simul_+0deg,0,30.23999786,90.00000000,30.23999786,-0.67218035
Simul_+0deg,0,30.59999657,90.00000000,30.59999657,-0.16405407
Simul_+0deg,0,30.95999908,90.00000000,30.95999908,0.31711832
Simul_+0deg,0,31.31999779,90.00000000,31.31999779,0.77386945
Simul_+0deg,0,31.67999649,90.00000000,31.67999649,1.20852876
Simul_+0deg,0,32.03999710,90.00000000,32.03999710,1.58011365
Simul_+0deg,0,32.39999771,90.00000000,32.39999771,1.59981990
Simul_+0deg,0,32.75999832,90.00000000,32.75999832,1.61983240
Simul_+0deg,0,33.11999893,90.00000000,33.11999893,1.64014554
Simul_+0deg,0,33.47999573,90.00000000,33.47999573,1.66075611
Simul_+0deg,0,33.84000015,90.00000000,33.84000015,1.68165922
Simul_+0deg,0,34.19999695,90.00000000,34.19999695,1.53719974
Simul_+0deg,0,34.55999756,90.00000000,34.55999756,1.25415504
Simul_+0deg,0,34.91999817,90.00000000,34.91999817,0.96293157
Simul_+0deg,0,35.27999878,90.00000000,35.27999878,0.66315341
Simul_+0deg,0,35.63999557,90.00000000,35.63999557,0.35444114
Simul_+0deg,0,36.00000000,90.00000000,36.00000000,0.03640676
Simul_+0deg,0,36.35999680,90.00000000,36.35999680,-0.39281979
Simul_+0deg,0,36.71999741,90.00000000,36.71999741,-0.81099188
Simul_+0deg,0,37.07999802,90.00000000,37.07999802,-1.20994735
Simul_+0deg,0,37.43999863,90.00000000,37.43999863,-1.57976139
Simul_+0deg,0,37.79999542,90.00000000,37.79999542,-1.90896654
Simul_+0deg,0,38.15999985,90.00000000,38.15999985,-2.00366688
Simul_+0deg,0,38.51999664,90.00000000,38.51999664,-1.78520417
Simul_+0deg,0,38.88000107,90.00000000,38.88000107,-1.48225164
Simul_+0deg,0,39.23999786,90.00000000,39.23999786,-1.11194873
Simul_+0deg,0,39.59999847,90.00000000,39.59999847,-0.69176543
Simul_+0deg,0,39.95999908,90.00000000,39.95999908,-0.23754248
Simul_+0deg,0,40.31999969,90.00000000,40.31999969,0.35486770
Simul_+0deg,0,40.67999649,90.00000000,40.67999649,0.93049061
Simul_+0deg,0,41.03999710,90.00000000,41.03999710,1.47465229
Simul_+0deg,0,41.39999771,90.00000000,41.39999771,1.99009895
Simul_+0deg,0,41.75999451,90.00000000,41.75999451,2.47933125
Simul_+0deg,0,42.11999893,90.00000000,42.11999893,2.89149714
Simul_+0deg,0,42.47999573,90.00000000,42.47999573,3.18367863
Simul_+0deg,0,42.83999634,90.00000000,42.83999634,3.46702218
Simul_+0deg,0,43.19999695,90.00000000,43.19999695,3.74200296
Simul_+0deg,0,43.55999756,90.00000000,43.55999756,4.00906420
Simul_+0deg,0,43.91999817,90.00000000,43.91999817,4.26861858
Simul_+0deg,0,44.27999878,90.00000000,44.27999878,4.40325928
Simul_+0deg,0,44.63999557,90.00000000,44.63999557,4.50337458
Simul_+0deg,0,45.00000000,90.00000000,45.00000000,4.60333776
Simul_+0deg,0,45.35999680,90.00000000,45.35999680,4.70310974
Simul_+0deg,0,45.71999741,90.00000000,45.71999741,4.80265188
Simul_+0deg,0,46.07999802,90.00000000,46.07999802,4.88082838
Simul_+0deg,0,46.43999863,90.00000000,46.43999863,4.88561106
Simul_+0deg,0,46.79999542,90.00000000,46.79999542,4.89131498
Simul_+0deg,0,47.15999985,90.00000000,47.15999985,4.89793539
Simul_+0deg,0,47.51999664,90.00000000,47.51999664,4.90546942
Simul_+0deg,0,47.87999725,90.00000000,47.87999725,4.91391182
Simul_+0deg,0,48.23999786,90.00000000,48.23999786,4.85031366
Simul_+0deg,0,48.59999847,90.00000000,48.59999847,4.74979591
Simul_+0deg,0,48.95999908,90.00000000,48.95999908,4.64855051
Simul_+0deg,0,49.31999588,90.00000000,49.31999588,4.54658890
Simul_+0deg,0,49.67999649,90.00000000,49.67999649,4.44391394
Simul_+0deg,0,50.03999710,90.00000000,50.03999710,4.33543682
Simul_+0deg,0,50.39999771,90.00000000,50.39999771,4.18471384
Simul_+0deg,0,50.75999451,90.00000000,50.75999451,4.03180218
Simul_+0deg,0,51.11999893,90.00000000,51.11999893,3.87666607
Simul_+0deg,0,51.47999573,90.00000000,51.47999573,3.71926284
Simul_+0deg,0,51.83999634,90.00000000,51.83999634,3.55954981
Simul_+0deg,0,52.19999695,90.00000000,52.19999695,3.46698546
Simul_+0deg,0,52.55999756,90.00000000,52.55999756,3.43156290
Simul_+0deg,0,52.91999435,90.00000000,52.91999435,3.39885473
Simul_+0deg,0,53.27999878,90.00000000,53.27999878,3.36892653
Simul_+0deg,0,53.63999557,90.00000000,53.63999557,3.34183741
Simul_+0deg,0,54.00000000,90.00000000,54.00000000,3.31764197
Simul_+0deg,0,54.35999680,90.00000000,54.35999680,3.38152409
Simul_+0deg,0,54.71999741,90.00000000,54.71999741,3.44546652
Simul_+0deg,0,55.07999802,90.00000000,55.07999802,3.50945044
Simul_+0deg,0,55.43999863,90.00000000,55.43999863,3.57346153
Simul_+0deg,0,55.79999542,90.00000000,55.79999542,3.63748670
Simul_+0deg,0,56.15999603,90.00000000,56.15999603,3.68980646
Simul_+0deg,0,56.51999664,90.00000000,56.51999664,3.72739601
Simul_+0deg,0,56.87999725,90.00000000,56.87999725,3.76484513
Simul_+0deg,0,57.23999786,90.00000000,57.23999786,3.80215883
Simul_+0deg,0,57.59999847,90.00000000,57.59999847,3.83933330
Simul_+0deg,0,57.95999908,90.00000000,57.95999908,3.87637162
Simul_+0deg,0,58.31999588,90.00000000,58.31999588,3.88262010
Simul_+0deg,0,58.67999649,90.00000000,58.67999649,3.88541460
Simul_+0deg,0,59.03999329,90.00000000,59.03999329,3.88861561
Simul_+0deg,0,59.39999390,90.00000000,59.39999390,3.89222264
Simul_+0deg,0,59.75999832,90.00000000,59.75999832,3.89623404
Simul_+0deg,0,60.11999893,90.00000000,60.11999893,3.87502575
Simul_+0deg,0,60.47999573,90.00000000,60.47999573,3.80300474
Simul_+0deg,0,60.83999634,90.00000000,60.83999634,3.73146653
Simul_+0deg,0,61.19999313,90.00000000,61.19999313,3.66045713
Simul_+0deg,0,61.56000137,90.00000000,61.56000137,3.59002256
Simul_+0deg,0,61.91999817,90.00000000,61.91999817,3.52021027
Simul_+0deg,0,62.27999878,90.00000000,62.27999878,3.38656926
Simul_+0deg,0,62.63999557,90.00000000,62.63999557,3.23253775
Simul_+0deg,0,62.99999619,90.00000000,62.99999619,3.07616091
Simul_+0deg,0,63.35999298,90.00000000,63.35999298,2.91738725
Simul_+0deg,0,63.71999741,90.00000000,63.71999741,2.75616193
Simul_+0deg,0,64.07999420,90.00000000,64.07999420,2.59161520
Simul_+0deg,0,64.43999481,90.00000000,64.43999481,2.42120361
Simul_+0deg,0,64.79999542,90.00000000,64.79999542,2.24739552
Simul_+0deg,0,65.15999603,90.00000000,65.15999603,2.07003212
Simul_+0deg,0,65.51999664,90.00000000,65.51999664,1.88899589
Simul_+0deg,0,65.87999725,90.00000000,65.87999725,1.70409942
Simul_+0deg,0,66.23999786,90.00000000,66.23999786,1.52414536
Simul_+0deg,0,66.59999847,90.00000000,66.59999847,1.34520984
Simul_+0deg,0,66.95999146,90.00000000,66.95999146,1.16282690
Simul_+0deg,0,67.31999207,90.00000000,67.31999207,0.97688460
Simul_+0deg,0,67.68000031,90.00000000,67.68000031,0.78725255
Simul_+0deg,0,68.04000092,90.00000000,68.04000092,0.60129273
Simul_+0deg,0,68.39999390,90.00000000,68.39999390,0.47355980
Simul_+0deg,0,68.75999451,90.00000000,68.75999451,0.34630489
Simul_+0deg,0,69.11999512,90.00000000,69.11999512,0.21968660
Simul_+0deg,0,69.47999573,90.00000000,69.47999573,0.09387651
Simul_+0deg,0,69.83999634,90.00000000,69.83999634,-0.03094379
Simul_+0deg,0,70.19999695,90.00000000,70.19999695,-0.07506694
Simul_+0deg,0,70.55999756,90.00000000,70.55999756,-0.05397440
Simul_+0deg,0,70.91999817,90.00000000,70.91999817,-0.03120425
Simul_+0deg,0,71.27999115,90.00000000,71.27999115,-0.00678405
Simul_+0deg,0,71.63999939,90.00000000,71.63999939,0.01925782
Simul_+0deg,0,72.00000000,90.00000000,72.00000000,0.04689307
Simul_+0deg,0,72.36000061,90.00000000,72.36000061,0.09211100
Simul_+0deg,0,72.71999359,90.00000000,72.71999359,0.13710475
